sample,event,trap,sample_number,date_begin,date_end,MYDatasetID[0],MYDatasetID[1],MYDatasetID[2],MYDatasetID[3],sample_1998_2000,trap_2008_2011
K31T4-150604,Uganda2014,K31T4,150604,23.05.2015,04.06.2015,GX.1998,GX.1988,GX.1965,,K31T4/150604,K31T4
K31T4-150618,Uganda2014,K31T4,150618,04.06.2015,18.06.2015,GX.1998,GX.1988,GX.1965,,K31T4/150618,K31T4
K31T4-150702,Uganda2014,K31T4,150702,18.06.2015,02.07.2015,GX.1998,GX.1988,GX.1965,,K31T4/150702,K31T4
K31T4-150716,Uganda2014,K31T4,150716,02.07.2015,16.07.2015,GX.1998,GX.1988,GX.1965,,K31T4/150716,K31T4
K31T4-150730,Uganda2014,K31T4,150730,16.07.2015,30.07.2015,GX.1998,GX.1988,GX.1965,,K31T4/150730,K31T4
K31T4-150817,Uganda2014,K31T4,150817,30.07.2015,17.08.2015,GX.1998,GX.1988,GX.1965,,K31T4/150817,K31T4
K31T4-150826,Uganda2014,K31T4,150826,17.08.2015,26.08.2015,GX.1998,GX.1988,GX.1965,,K31T4/150826,K31T4
K31T4-150912,Uganda2014,K31T4,150912,26.08.2015,12.09.2015,GX.1998,GX.1988,GX.1965,,K31T4/150912,K31T4
R01T1-141024,Uganda2014,R01T1,141024,16.10.2014,24.10.2014,GX.1998,GX.1993,GX.1977,,R01T1/141024,R01T1
R01T1-141107,Uganda2014,R01T1,141107,24.10.2014,07.11.2014,GX.1998,GX.1993,GX.1977,,R01T1/141107,R01T1
R01T1-141121,Uganda2014,R01T1,141121,07.11.2014,21.11.2014,GX.1998,GX.1993,GX.1977,,R01T1/141121,R01T1
R01T1-141205,Uganda2014,R01T1,141205,21.11.2014,05.12.2014,GX.1998,GX.1993,GX.1977,,R01T1/141205,R01T1
R01T1-141216,Uganda2014,R01T1,141216,05.12.2014,16.12.2014,GX.1998,GX.1993,GX.1977,,R01T1/141216,R01T1
R01T1-141229,Uganda2014,R01T1,141229,16.12.2014,29.12.2014,GX.1998,GX.1993,GX.1977,,R01T1/141229,R01T1
R01T1-150114,Uganda2014,R01T1,150114,29.12.2014,14.01.2015,GX.1998,GX.1993,GX.1977,,R01T1/150114,R01T1
R01T1-150129,Uganda2014,R01T1,150129,14.01.2015,29.01.2015,GX.1998,GX.1993,GX.1977,,R01T1/150129,R01T1
R01T1-150212,Uganda2014,R01T1,150212,29.01.2015,12.02.2015,GX.1998,GX.1993,GX.1977,,R01T1/150212,R01T1
R01T1-150227,Uganda2014,R01T1,150227,12.02.2015,27.02.2015,GX.1998,GX.1993,GX.1977,,R01T1/150227,R01T1
R01T1-150314,Uganda2014,R01T1,150314,27.02.2015,13.03.2015,GX.1998,GX.1993,GX.1977,,R01T1/150314,R01T1
R01T1-150327,Uganda2014,R01T1,150327,13.03.2015,27.03.2015,GX.1998,GX.1993,GX.1977,,R01T1/150327,R01T1
R01T1-150410,Uganda2014,R01T1,150410,27.03.2015,10.04.2015,GX.1998,GX.1993,GX.1977,,R01T1/150410,R01T1
R01T1-150424,Uganda2014,R01T1,150424,10.04.2015,24.04.2015,GX.1998,GX.1993,GX.1977,,R01T1/150424,R01T1
R01T1-150508,Uganda2014,R01T1,150508,24.04.2015,08.05.2015,GX.1998,GX.1993,GX.1977,,R01T1/150508,R01T1
R01T1-150522,Uganda2014,R01T1,150522,08.05.2015,22.05.2015,GX.1998,GX.1993,GX.1977,,R01T1/150522,R01T1
R01T1-150605,Uganda2014,R01T1,150605,22.05.2015,05.06.2015,GX.1998,GX.1993,GX.1977,,R01T1/150605,R01T1
R01T1-150619,Uganda2014,R01T1,150619,05.06.2015,19.06.2015,GX.1998,GX.1993,GX.1977,,R01T1/150619,R01T1
R01T1-150703,Uganda2014,R01T1,150703,19.06.2015,03.07.2015,GX.1998,GX.1993,GX.1977,,R01T1/150703,R01T1
R01T1-150717,Uganda2014,R01T1,150717,03.07.2015,17.07.2015,GX.1998,GX.1993,GX.1977,,R01T1/150717,R01T1
R01T1-150731,Uganda2014,R01T1,150731,17.07.2015,31.07.2015,GX.1998,GX.1993,GX.1977,GX.2010,R01T1/150731,R01T1
R01T1-150813,Uganda2014,R01T1,150813,31.07.2015,13.08.2015,GX.1998,GX.1993,GX.1977,GX.2010,R01T1/150813,R01T1
R01T1-150828,Uganda2014,R01T1,150828,13.08.2015,28.08.2015,GX.1998,GX.1993,GX.1977,,R01T1/150828,R01T1
R01T1-150914,Uganda2014,R01T1,150914,28.08.2015,14.09.2015,GX.1998,GX.1993,GX.1977,,R01T1/150914,R01T1
R01T2-141024,Uganda2014,R01T2,141024,16.10.2014,24.10.2014,GX.1998,GX.1993,GX.1978,,R01T2/141024,R01T2
R01T2-141107,Uganda2014,R01T2,141107,24.10.2014,07.11.2014,GX.1998,GX.1993,GX.1978,,R01T2/141107,R01T2
R01T2-141124,Uganda2014,R01T2,141124,07.11.2014,24.11.2014,GX.1998,GX.1993,GX.1978,,R01T2/141124,R01T2
R01T2-141205,Uganda2014,R01T2,141205,24.11.2014,05.12.2014,GX.1998,GX.1993,GX.1978,,R01T2/141205,R01T2
R01T2-141216,Uganda2014,R01T2,141216,05.12.2014,16.12.2014,GX.1998,GX.1993,GX.1978,,R01T2/141216,R01T2
R01T2-141229,Uganda2014,R01T2,141229,16.12.2014,29.12.2014,GX.1998,GX.1993,GX.1978,,R01T2/141229,R01T2
R01T2-150114,Uganda2014,R01T2,150114,29.12.2014,14.01.2015,GX.1998,GX.1993,GX.1978,,R01T2/150114,R01T2
R01T2-150129,Uganda2014,R01T2,150129,14.01.2015,29.01.2015,GX.1998,GX.1993,GX.1978,,R01T2/150129,R01T2
R01T2-150212,Uganda2014,R01T2,150212,29.01.2015,12.02.2015,GX.1998,GX.1993,GX.1978,,R01T2/150212,R01T2
R01T2-150227,Uganda2014,R01T2,150227,12.02.2015,27.02.2015,GX.1998,GX.1993,GX.1978,,R01T2/150227,R01T2
R01T2-150314,Uganda2014,R01T2,150314,27.02.2015,13.03.2015,GX.1998,GX.1993,GX.1978,,R01T2/150314,R01T2
R01T2-150327,Uganda2014,R01T2,150327,13.03.2015,27.03.2015,GX.1998,GX.1993,GX.1978,,R01T2/150327,R01T2
R01T2-150410,Uganda2014,R01T2,150410,27.03.2015,10.04.2015,GX.1998,GX.1993,GX.1978,,R01T2/150410,R01T2
R01T2-150424,Uganda2014,R01T2,150424,10.04.2015,24.04.2015,GX.1998,GX.1993,GX.1978,,R01T2/150424,R01T2
R01T2-150508,Uganda2014,R01T2,150508,24.04.2015,08.05.2015,GX.1998,GX.1993,GX.1978,,R01T2/150508,R01T2
R01T2-150522,Uganda2014,R01T2,150522,08.05.2015,22.05.2015,GX.1998,GX.1993,GX.1978,,R01T2/150522,R01T2
R01T2-150605,Uganda2014,R01T2,150605,22.05.2015,05.06.2015,GX.1998,GX.1993,GX.1978,,R01T2/150605,R01T2
R01T2-150619,Uganda2014,R01T2,150619,05.06.2015,19.06.2015,GX.1998,GX.1993,GX.1978,,R01T2/150619,R01T2
R01T2-150703,Uganda2014,R01T2,150703,19.06.2015,03.07.2015,GX.1998,GX.1993,GX.1978,,R01T2/150703,R01T2
R01T2-150717,Uganda2014,R01T2,150717,03.07.2015,17.07.2015,GX.1998,GX.1993,GX.1978,,R01T2/150717,R01T2
R01T2-150731,Uganda2014,R01T2,150731,17.07.2015,31.07.2015,GX.1998,GX.1993,GX.1978,,R01T2/150731,R01T2
R01T2-150814,Uganda2014,R01T2,150814,31.07.2015,14.08.2015,GX.1998,GX.1993,GX.1978,,R01T2/150814,R01T2
R01T2-150828,Uganda2014,R01T2,150828,14.08.2015,28.08.2015,GX.1998,GX.1993,GX.1978,,R01T2/150828,R01T2
R01T2-150912,Uganda2014,R01T2,150912,28.08.2015,12.09.2015,GX.1998,GX.1993,GX.1978,,R01T2/150912,R01T2
R03T1-140911,Uganda2014,R03T1,140911,10.09.2014,11.09.2014,GX.1998,GX.1994,GX.1979,,R03T1/140911,R03T1
R03T1-140925,Uganda2014,R03T1,140925,11.09.2014,25.09.2014,GX.1998,GX.1994,GX.1979,,R03T1/140925,R03T1
R03T1-141009,Uganda2014,R03T1,141009,25.09.2014,09.10.2014,GX.1998,GX.1994,GX.1979,,R03T1/141009,R03T1
R03T1-141023,Uganda2014,R03T1,141023,09.10.2014,23.10.2014,GX.1998,GX.1994,GX.1979,,R03T1/141023,R03T1
R03T1-141106,Uganda2014,R03T1,141106,23.10.2014,06.11.2014,GX.1998,GX.1994,GX.1979,,R03T1/141106,R03T1
R03T1-141121,Uganda2014,R03T1,141121,06.11.2014,21.11.2014,GX.1998,GX.1994,GX.1979,,R03T1/141121,R03T1
R03T1-141204,Uganda2014,R03T1,141204,21.11.2014,04.12.2014,GX.1998,GX.1994,GX.1979,,R03T1/141204,R03T1
R03T1-141217,Uganda2014,R03T1,141217,04.12.2014,17.12.2014,GX.1998,GX.1994,GX.1979,,R03T1/141217,R03T1
R03T1-141229,Uganda2014,R03T1,141229,17.12.2014,29.12.2014,GX.1998,GX.1994,GX.1979,,R03T1/141229,R03T1
R03T1-150115,Uganda2014,R03T1,150115,29.12.2014,15.01.2015,GX.1998,GX.1994,GX.1979,,R03T1/150115,R03T1
R03T1-150202,Uganda2014,R03T1,150202,15.01.2015,02.02.2015,GX.1998,GX.1994,GX.1979,,R03T1/150202,R03T1
R03T1-150212,Uganda2014,R03T1,150212,02.02.2015,12.02.2015,GX.1998,GX.1994,GX.1979,,R03T1/150212,R03T1
R03T1-150226,Uganda2014,R03T1,150226,12.02.2015,26.02.2015,GX.1998,GX.1994,GX.1979,,R03T1/150226,R03T1
R03T1-150312,Uganda2014,R03T1,150312,26.02.2015,12.03.2015,GX.1998,GX.1994,GX.1979,,R03T1/150312,R03T1
R03T1-150326,Uganda2014,R03T1,150326,12.03.2015,26.03.2015,GX.1998,GX.1994,GX.1979,,R03T1/150326,R03T1
R03T1-150409,Uganda2014,R03T1,150409,26.03.2015,09.04.2015,GX.1998,GX.1994,GX.1979,,R03T1/150409,R03T1
R03T1-150423,Uganda2014,R03T1,150423,09.04.2015,23.04.2015,GX.1998,GX.1994,GX.1979,,R03T1/150423,R03T1
R03T1-150507,Uganda2014,R03T1,150507,23.04.2015,07.05.2015,GX.1998,GX.1994,GX.1979,,R03T1/150507,R03T1
R03T1-150521,Uganda2014,R03T1,150521,07.05.2015,21.05.2015,GX.1998,GX.1994,GX.1979,,R03T1/150521,R03T1
R03T1-150604,Uganda2014,R03T1,150604,21.05.2015,04.06.2015,GX.1998,GX.1994,GX.1979,,R03T1/150604,R03T1
R03T1-150618,Uganda2014,R03T1,150618,04.06.2015,18.06.2015,GX.1998,GX.1994,GX.1979,,R03T1/150618,R03T1
R03T1-150702,Uganda2014,R03T1,150702,18.06.2015,02.07.2015,GX.1998,GX.1994,GX.1979,,R03T1/150702,R03T1
R03T1-150716,Uganda2014,R03T1,150716,02.07.2015,16.07.2015,GX.1998,GX.1994,GX.1979,,R03T1/150716,R03T1
R03T1-150730,Uganda2014,R03T1,150730,16.07.2015,30.07.2015,GX.1998,GX.1994,GX.1979,,R03T1/150730,R03T1
R03T1-150814,Uganda2014,R03T1,150814,30.07.2015,14.08.2015,GX.1998,GX.1994,GX.1979,,R03T1/150814,R03T1
R03T1-150826,Uganda2014,R03T1,150826,14.08.2015,26.08.2015,GX.1998,GX.1994,GX.1979,,R03T1/150826,R03T1
R03T1-150912,Uganda2014,R03T1,150912,26.08.2015,12.09.2015,GX.1998,GX.1994,GX.1979,,R03T1/150912,R03T1
R03T2-140911,Uganda2014,R03T2,140911,10.09.2014,11.09.2014,GX.1998,GX.1994,GX.1980,,R03T2/140911,R03T2
R03T2-140925,Uganda2014,R03T2,140925,11.09.2014,25.09.2014,GX.1998,GX.1994,GX.1980,,R03T2/140925,R03T2
R03T2-141009,Uganda2014,R03T2,141009,25.09.2014,09.10.2014,GX.1998,GX.1994,GX.1980,,R03T2/141009,R03T2
R03T2-141023,Uganda2014,R03T2,141023,09.10.2014,23.10.2014,GX.1998,GX.1994,GX.1980,,R03T2/141023,R03T2
R03T2-141106,Uganda2014,R03T2,141106,23.10.2014,06.11.2014,GX.1998,GX.1994,GX.1980,,R03T2/141106,R03T2
R03T2-141121,Uganda2014,R03T2,141121,06.11.2014,21.11.2014,GX.1998,GX.1994,GX.1980,,R03T2/141121,R03T2
R03T2-141204,Uganda2014,R03T2,141204,21.11.2014,04.12.2014,GX.1998,GX.1994,GX.1980,,R03T2/141204,R03T2
R03T2-141217,Uganda2014,R03T2,141217,04.12.2014,17.12.2014,GX.1998,GX.1994,GX.1980,,R03T2/141217,R03T2
R03T2-141229,Uganda2014,R03T2,141229,17.12.2014,29.12.2014,GX.1998,GX.1994,GX.1980,,R03T2/141229,R03T2
R03T2-150115,Uganda2014,R03T2,150115,29.12.2014,15.01.2015,GX.1998,GX.1994,GX.1980,,R03T2/150115,R03T2
R03T2-150202,Uganda2014,R03T2,150202,15.01.2015,02.02.2015,GX.1998,GX.1994,GX.1980,,R03T2/150202,R03T2
R03T2-150212,Uganda2014,R03T2,150212,02.02.2015,12.02.2015,GX.1998,GX.1994,GX.1980,,R03T2/150212,R03T2
R03T2-150226,Uganda2014,R03T2,150226,12.02.2015,26.02.2015,GX.1998,GX.1994,GX.1980,,R03T2/150226,R03T2
R03T2-150312,Uganda2014,R03T2,150312,26.02.2015,12.03.2015,GX.1998,GX.1994,GX.1980,,R03T2/150312,R03T2
R03T2-150326,Uganda2014,R03T2,150326,12.03.2015,26.03.2015,GX.1998,GX.1994,GX.1980,,R03T2/150326,R03T2
R03T2-150409,Uganda2014,R03T2,150409,26.03.2015,09.04.2015,GX.1998,GX.1994,GX.1980,,R03T2/150409,R03T2
R03T2-150423,Uganda2014,R03T2,150423,09.04.2015,23.04.2015,GX.1998,GX.1994,GX.1980,,R03T2/150423,R03T2
R03T2-150507,Uganda2014,R03T2,150507,23.04.2015,07.05.2015,GX.1998,GX.1994,GX.1980,,R03T2/150507,R03T2
R03T2-150521,Uganda2014,R03T2,150521,07.05.2015,21.05.2015,GX.1998,GX.1994,GX.1980,,R03T2/150521,R03T2
R03T2-150604,Uganda2014,R03T2,150604,21.05.2015,04.06.2015,GX.1998,GX.1994,GX.1980,,R03T2/150604,R03T2
R03T2-150618,Uganda2014,R03T2,150618,04.06.2015,18.06.2015,GX.1998,GX.1994,GX.1980,,R03T2/150618,R03T2
R03T2-150702,Uganda2014,R03T2,150702,18.06.2015,02.07.2015,GX.1998,GX.1994,GX.1980,,R03T2/150702,R03T2
R03T2-150716,Uganda2014,R03T2,150716,02.07.2015,16.07.2015,GX.1998,GX.1994,GX.1980,,R03T2/150716,R03T2
R03T2-150730,Uganda2014,R03T2,150730,16.07.2015,30.07.2015,GX.1998,GX.1994,GX.1980,,R03T2/150730,R03T2
R03T2-150814,Uganda2014,R03T2,150814,30.07.2015,14.08.2015,GX.1998,GX.1994,GX.1980,,R03T2/150814,R03T2
R03T2-150826,Uganda2014,R03T2,150826,14.08.2015,26.08.2015,GX.1998,GX.1994,GX.1980,,R03T2/150826,R03T2
R03T2-150912,Uganda2014,R03T2,150912,26.08.2015,12.09.2015,GX.1998,GX.1994,GX.1980,GX.2010,R03T2/150912,R03T2
R93T1-140909,Uganda2014,R93T1,140909,08.09.2014,09.09.2014,GX.1998,GX.1991,GX.1973,,R93T1/140909,R93T1
R93T1-140923,Uganda2014,R93T1,140923,09.09.2014,23.09.2014,GX.1998,GX.1991,GX.1973,,R93T1/140923,R93T1
R93T1-141007,Uganda2014,R93T1,141007,23.09.2014,07.10.2014,GX.1998,GX.1991,GX.1973,,R93T1/141007,R93T1
R93T1-141020,Uganda2014,R93T1,141020,07.10.2014,20.10.2014,GX.1998,GX.1991,GX.1973,,R93T1/141020,R93T1
R93T1-141103,Uganda2014,R93T1,141103,20.10.2014,03.11.2014,GX.1998,GX.1991,GX.1973,,R93T1/141103,R93T1
R93T1-141117,Uganda2014,R93T1,141117,03.11.2014,17.11.2014,GX.1998,GX.1991,GX.1973,,R93T1/141117,R93T1
R93T1-141201,Uganda2014,R93T1,141201,17.11.2014,01.12.2014,GX.1998,GX.1991,GX.1973,,R93T1/141201,R93T1
R93T1-141214,Uganda2014,R93T1,141214,01.12.2014,14.12.2014,GX.1998,GX.1991,GX.1973,,R93T1/141214,R93T1
R93T1-141226,Uganda2014,R93T1,141226,14.12.2014,26.12.2014,GX.1998,GX.1991,GX.1973,,R93T1/141226,R93T1
R93T1-150112,Uganda2014,R93T1,150112,26.12.2014,12.01.2015,GX.1998,GX.1991,GX.1973,,R93T1/150112,R93T1
R93T1-150126,Uganda2014,R93T1,150126,12.01.2015,26.01.2015,GX.1998,GX.1991,GX.1973,,R93T1/150126,R93T1
R93T1-150209,Uganda2014,R93T1,150209,26.01.2015,09.02.2015,GX.1998,GX.1991,GX.1973,,R93T1/150209,R93T1
R93T1-150223,Uganda2014,R93T1,150223,09.02.2015,23.02.2015,GX.1998,GX.1991,GX.1973,,R93T1/150223,R93T1
R93T1-150309,Uganda2014,R93T1,150309,23.02.2015,09.03.2015,GX.1998,GX.1991,GX.1973,,R93T1/150309,R93T1
R93T1-150323,Uganda2014,R93T1,150323,09.03.2015,23.03.2015,GX.1998,GX.1991,GX.1973,,R93T1/150323,R93T1
R93T1-150406,Uganda2014,R93T1,150406,23.03.2015,06.04.2015,GX.1998,GX.1991,GX.1973,,R93T1/150406,R93T1
R93T1-150420,Uganda2014,R93T1,150420,06.04.2015,20.04.2015,GX.1998,GX.1991,GX.1973,,R93T1/150420,R93T1
R93T1-150504,Uganda2014,R93T1,150504,20.04.2015,04.05.2015,GX.1998,GX.1991,GX.1973,,R93T1/150504,R93T1
R93T1-150518,Uganda2014,R93T1,150518,04.05.2015,20.05.2015,GX.1998,GX.1991,GX.1973,,R93T1/150518,R93T1
R93T1-150601,Uganda2014,R93T1,150601,20.05.2015,01.06.2015,GX.1998,GX.1991,GX.1973,,R93T1/150601,R93T1
R93T1-150615,Uganda2014,R93T1,150615,01.06.2015,15.06.2015,GX.1998,GX.1991,GX.1973,,R93T1/150615,R93T1
R93T1-150629,Uganda2014,R93T1,150629,15.06.2015,29.06.2015,GX.1998,GX.1991,GX.1973,,R93T1/150629,R93T1
R93T1-150713,Uganda2014,R93T1,150713,29.06.2015,13.07.2015,GX.1998,GX.1991,GX.1973,,R93T1/150713,R93T1
R93T1-150727,Uganda2014,R93T1,150727,13.07.2015,27.07.2015,GX.1998,GX.1991,GX.1973,,R93T1/150727,R93T1
R93T1-150803,Uganda2014,R93T1,150803,27.07.2015,03.08.2015,GX.1998,GX.1991,GX.1973,,R93T1/150803,R93T1
R93T1-150810,Uganda2014,R93T1,150810,05.08.2015,10.08.2015,GX.1998,GX.1991,GX.1973,,R93T1/150810,R93T1
R93T1-150824,Uganda2014,R93T1,150824,10.08.2015,24.08.2015,GX.1998,GX.1991,GX.1973,,R93T1/150824,R93T1
R93T1-150907,Uganda2014,R93T1,150907,24.08.2015,07.09.2015,GX.1998,GX.1991,GX.1973,,R93T1/150907,R93T1
R93T1-150914,Uganda2014,R93T1,150914,07.09.2015,14.09.2015,GX.1998,GX.1991,GX.1973,,R93T1/150914,R93T1
R93T1-15080311,Uganda2014,R93T1,15080311,03.08.2015,03.08.2015,GX.1998,GX.1991,GX.1973,,R93T1/15080311,R93T1
R93T1-15080315,Uganda2014,R93T1,15080315,03.08.2015,03.08.2015,GX.1998,GX.1991,GX.1973,,R93T1/15080315,R93T1
R93T1-15080319,Uganda2014,R93T1,15080319,03.08.2015,03.08.2015,GX.1998,GX.1991,GX.1973,,R93T1/15080319,R93T1
R93T1-15080323,Uganda2014,R93T1,15080323,03.08.2015,03.08.2015,GX.1998,GX.1991,GX.1973,,R93T1/15080323,R93T1
R93T1-15080403,Uganda2014,R93T1,15080403,03.08.2015,04.08.2015,GX.1998,GX.1991,GX.1973,,R93T1/15080403,R93T1
R93T1-15080407,Uganda2014,R93T1,15080407,04.08.2015,04.08.2015,GX.1998,GX.1991,GX.1973,,R93T1/15080407,R93T1
R93T1-15080411,Uganda2014,R93T1,15080411,04.08.2015,04.08.2015,GX.1998,GX.1991,GX.1973,,R93T1/15080411,R93T1
R93T1-15080415,Uganda2014,R93T1,15080415,04.08.2015,04.08.2015,GX.1998,GX.1991,GX.1973,,R93T1/15080415,R93T1
R93T1-15080419,Uganda2014,R93T1,15080419,04.08.2015,04.08.2015,GX.1998,GX.1991,GX.1973,,R93T1/15080419,R93T1
R93T1-15080423,Uganda2014,R93T1,15080423,04.08.2015,04.08.2015,GX.1998,GX.1991,GX.1973,,R93T1/15080423,R93T1
R93T1-15080503,Uganda2014,R93T1,15080503,04.08.2015,05.08.2015,GX.1998,GX.1991,GX.1973,,R93T1/15080503,R93T1
R93T1-15080507,Uganda2014,R93T1,15080507,05.08.2015,05.08.2015,GX.1998,GX.1991,GX.1973,,R93T1/15080507,R93T1
R93T1-15080511,Uganda2014,R93T1,15080511,05.08.2015,05.08.2015,GX.1998,GX.1991,GX.1973,,R93T1/15080511,R93T1
R93T2-140925,Uganda2014,R93T2,140925,11.09.2014,25.09.2014,GX.1998,GX.1991,GX.1974,,R93T2/140925,R93T2
R93T2-141009,Uganda2014,R93T2,141009,25.09.2014,09.10.2014,GX.1998,GX.1991,GX.1974,,R93T2/141009,R93T2
R93T2-141020,Uganda2014,R93T2,141020,09.10.2014,20.10.2014,GX.1998,GX.1991,GX.1974,,R93T2/141020,R93T2
R93T2-141103,Uganda2014,R93T2,141103,20.10.2014,03.11.2014,GX.1998,GX.1991,GX.1974,,R93T2/141103,R93T2
R93T2-141117,Uganda2014,R93T2,141117,03.11.2014,17.11.2014,GX.1998,GX.1991,GX.1974,,R93T2/141117,R93T2
R93T2-141201,Uganda2014,R93T2,141201,17.11.2014,01.12.2014,GX.1998,GX.1991,GX.1974,,R93T2/141201,R93T2
R93T2-141214,Uganda2014,R93T2,141214,01.12.2014,14.12.2014,GX.1998,GX.1991,GX.1974,,R93T2/141214,R93T2
R93T2-141226,Uganda2014,R93T2,141226,14.12.2014,26.12.2014,GX.1998,GX.1991,GX.1974,,R93T2/141226,R93T2
R93T2-150112,Uganda2014,R93T2,150112,26.12.2014,12.01.2015,GX.1998,GX.1991,GX.1974,,R93T2/150112,R93T2
R93T2-150126,Uganda2014,R93T2,150126,12.01.2015,26.01.2015,GX.1998,GX.1991,GX.1974,,R93T2/150126,R93T2
R93T2-150209,Uganda2014,R93T2,150209,26.01.2015,09.02.2015,GX.1998,GX.1991,GX.1974,,R93T2/150209,R93T2
R93T2-150223,Uganda2014,R93T2,150223,09.02.2015,23.02.2015,GX.1998,GX.1991,GX.1974,,R93T2/150223,R93T2
R93T2-150309,Uganda2014,R93T2,150309,23.02.2015,09.03.2015,GX.1998,GX.1991,GX.1974,,R93T2/150309,R93T2
R93T2-150323,Uganda2014,R93T2,150323,09.03.2015,23.03.2015,GX.1998,GX.1991,GX.1974,,R93T2/150323,R93T2
R93T2-150406,Uganda2014,R93T2,150406,23.03.2015,06.04.2015,GX.1998,GX.1991,GX.1974,,R93T2/150406,R93T2
R93T2-150420,Uganda2014,R93T2,150420,06.04.2015,20.04.2015,GX.1998,GX.1991,GX.1974,,R93T2/150420,R93T2
R93T2-150504,Uganda2014,R93T2,150504,20.04.2015,04.05.2015,GX.1998,GX.1991,GX.1974,,R93T2/150504,R93T2
R93T2-150518,Uganda2014,R93T2,150518,04.05.2015,20.05.2015,GX.1998,GX.1991,GX.1974,,R93T2/150518,R93T2
R93T2-150601,Uganda2014,R93T2,150601,20.05.2015,01.06.2015,GX.1998,GX.1991,GX.1974,,R93T2/150601,R93T2
R93T2-150615,Uganda2014,R93T2,150615,01.06.2015,15.06.2015,GX.1998,GX.1991,GX.1974,,R93T2/150615,R93T2
R93T2-150629,Uganda2014,R93T2,150629,15.06.2015,29.06.2015,GX.1998,GX.1991,GX.1974,,R93T2/150629,R93T2
R93T2-150713,Uganda2014,R93T2,150713,29.06.2015,13.07.2015,GX.1998,GX.1991,GX.1974,,R93T2/150713,R93T2
R93T2-150727,Uganda2014,R93T2,150727,13.07.2015,27.07.2015,GX.1998,GX.1991,GX.1974,,R93T2/150727,R93T2
R93T2-150810,Uganda2014,R93T2,150810,27.07.2015,10.08.2015,GX.1998,GX.1991,GX.1974,,R93T2/150810,R93T2
R93T2-150824,Uganda2014,R93T2,150824,10.08.2015,24.08.2015,GX.1998,GX.1991,GX.1974,,R93T2/150824,R93T2
R93T2-150907,Uganda2014,R93T2,150907,24.08.2015,07.09.2015,GX.1998,GX.1991,GX.1974,,R93T2/150907,R93T2
R93T2-150914,Uganda2014,R93T2,150914,07.09.2015,14.09.2015,GX.1998,GX.1991,GX.1974,,R93T2/150914,R93T2
R98T1-141024,Uganda2014,R98T1,141024,16.10.2014,24.10.2014,GX.1998,GX.1992,GX.1975,,R98T1/141024,R98T1
R98T1-141107,Uganda2014,R98T1,141107,24.10.2014,07.11.2014,GX.1998,GX.1992,GX.1975,,R98T1/141107,R98T1
R98T1-141121,Uganda2014,R98T1,141121,07.11.2014,21.11.2014,GX.1998,GX.1992,GX.1975,,R98T1/141121,R98T1
R98T1-141205,Uganda2014,R98T1,141205,21.11.2014,05.12.2014,GX.1998,GX.1992,GX.1975,,R98T1/141205,R98T1
R98T1-141216,Uganda2014,R98T1,141216,05.12.2014,16.12.2014,GX.1998,GX.1992,GX.1975,,R98T1/141216,R98T1
R98T1-141229,Uganda2014,R98T1,141229,16.12.2014,29.12.2014,GX.1998,GX.1992,GX.1975,,R98T1/141229,R98T1
R98T1-150114,Uganda2014,R98T1,150114,29.12.2014,14.01.2015,GX.1998,GX.1992,GX.1975,,R98T1/150114,R98T1
R98T1-150129,Uganda2014,R98T1,150129,14.01.2015,29.01.2015,GX.1998,GX.1992,GX.1975,,R98T1/150129,R98T1
R98T1-150212,Uganda2014,R98T1,150212,29.01.2015,12.02.2015,GX.1998,GX.1992,GX.1975,,R98T1/150212,R98T1
R98T1-150227,Uganda2014,R98T1,150227,12.02.2015,27.02.2015,GX.1998,GX.1992,GX.1975,,R98T1/150227,R98T1
R98T1-150314,Uganda2014,R98T1,150314,27.02.2015,13.03.2015,GX.1998,GX.1992,GX.1975,,R98T1/150314,R98T1
R98T1-150327,Uganda2014,R98T1,150327,13.03.2015,27.03.2015,GX.1998,GX.1992,GX.1975,,R98T1/150327,R98T1
R98T1-150410,Uganda2014,R98T1,150410,27.03.2015,10.04.2015,GX.1998,GX.1992,GX.1975,,R98T1/150410,R98T1
R98T1-150424,Uganda2014,R98T1,150424,10.04.2015,24.04.2015,GX.1998,GX.1992,GX.1975,,R98T1/150424,R98T1
R98T1-150508,Uganda2014,R98T1,150508,24.04.2015,08.05.2015,GX.1998,GX.1992,GX.1975,,R98T1/150508,R98T1
R98T1-150522,Uganda2014,R98T1,150522,08.05.2015,22.05.2015,GX.1998,GX.1992,GX.1975,,R98T1/150522,R98T1
R98T1-150605,Uganda2014,R98T1,150605,22.05.2015,05.06.2015,GX.1998,GX.1992,GX.1975,,R98T1/150605,R98T1
R98T1-150619,Uganda2014,R98T1,150619,05.06.2015,19.06.2015,GX.1998,GX.1992,GX.1975,,R98T1/150619,R98T1
R98T1-150703,Uganda2014,R98T1,150703,19.06.2015,03.07.2015,GX.1998,GX.1992,GX.1975,,R98T1/150703,R98T1
R98T1-150717,Uganda2014,R98T1,150717,03.07.2015,17.07.2015,GX.1998,GX.1992,GX.1975,,R98T1/150717,R98T1
R98T1-150731,Uganda2014,R98T1,150731,17.07.2015,31.07.2015,GX.1998,GX.1992,GX.1975,,R98T1/150731,R98T1
